음식점ID,인허가일자,소재지면적,음식점명
3120000-101-1996-07919,1996-05-28,39.69,카사블랑카
3120000-101-1996-07923,1996-08-13,111.54,나라비
3120000-101-1996-07928,1996-10-31,53.1,야생마
3120000-101-1996-07937,1996-11-18,148.36,멤버스크럽
3120000-101-1996-09099,1996-04-09,29.25,기꾸스시
3120000-101-1996-09114,1996-12-03,72.51,호랑이와곶감
3120000-101-1996-09184,1996-04-26,100.32,신촌다성수산
3120000-101-1996-09454,1996-01-03,19.8,자매 반찬나라
3120000-101-1996-09605,1996-02-16,167.0,옛날집
3120000-101-1997-00588,1997-01-30,76.84,어쩐지 좋은 일이 생길 것 같은
3120000-101-1997-00602,1997-05-08,29.19,한솥
3120000-101-1997-00628,1997-09-09,32.9,남양
3120000-101-1997-00724,1997-07-15,114.22,정주보쌈
3120000-101-1997-00731,1997-12-29,97.18,명물갈비
3120000-101-1997-01596,1997-02-13,125.0,하노이의아침
3120000-101-1997-01669,1997-09-12,117.88,가케하시
3120000-101-1997-02165,1997-02-27,40.0,한솥도시락(경기대앞점)
3120000-101-1997-02168,1997-03-14,19.98,대창왕족발
3120000-101-1997-02171,1997-03-28,12.0,우리하우스
3120000-101-1997-02195,1997-09-05,16.47,태성골뱅이 홍제점
3120000-101-1997-02202,1997-10-08,44.94,프린스치킨
3120000-101-1997-02603,1997-01-17,61.38,모래내곱창
3120000-101-1997-02606,1997-03-27,69.86,하우스라운지
3120000-101-1997-02616,1997-09-12,134.89,코디얼
3120000-101-1997-02785,1997-07-26,86.94,치치 신촌점
3120000-101-1997-03747,1997-12-29,56.66,교촌치킨
3120000-101-1997-03826,1997-10-07,110.67,연희동 영월
3120000-101-1997-03964,1997-07-31,79.2,이모네
3120000-101-1997-04150,1997-09-27,178.1,이석덕 생면파스타
3120000-101-1997-04200,1997-06-18,42.92,꼬방꼬치
3120000-101-1997-05915,1997-02-17,147.9,구이마을(두번째)
3120000-101-1997-05951,1997-07-08,33.05,모씨네 왕십리곱창
3120000-101-1997-05958,1997-08-09,58.92,맥주상회
3120000-101-1997-05961,1997-09-03,44.16,젊은소나무
3120000-101-1997-05976,1997-11-07,133.98,고향전주비빔밥
3120000-101-1997-07565,1997-01-09,57.09,60년전통 신촌황소곱창
3120000-101-1997-07568,1997-02-11,22.32,충정타워지하식품
3120000-101-1997-07601,1997-06-28,43.75,신촌영양센타
3120000-101-1997-07604,1997-08-21,24.64,유토피아
3120000-101-1997-07986,1997-08-29,317.89,보스
3120000-101-1997-07994,1997-12-23,90.44,마구로야
3120000-101-1997-08104,1997-09-05,251.6,다모토리5
3120000-101-1997-09561,1997-10-18,42.34,온파스타(on Pasta)
3120000-101-1997-10528,1997-07-03,59.4,신현무관
3120000-101-1997-10529,1997-07-22,53.41,면사랑
