음식점ID,인허가일자,소재지면적,음식점명
3240000-101-2000-11384,2000-03-28,23.14,이구동성
3240000-101-2000-11387,2000-03-29,26.4,찬호네 맛집
3240000-101-2000-11399,2000-03-31,53.0,하남촌
3240000-101-2000-11401,2000-03-31,93.7,나이스한식
3240000-101-2000-11412,2000-04-06,20.13,그냥치킨호프
3240000-101-2000-11414,2000-04-06,42.9,삼비식당
3240000-101-2000-11418,2000-04-08,16.52,LA돈까스
3240000-101-2000-11433,2000-04-17,66.0,전라도식 진지상
3240000-101-2000-11471,2000-04-28,42.97,강릉엄지네꼬막집
3240000-101-2000-11475,2000-04-29,20.0,공원호프
3240000-101-2000-11479,2000-04-29,23.1,철이네순대
3240000-101-2000-11480,2000-04-29,82.5,중화요리 대성원
3240000-101-2000-11486,2000-05-02,33.0,우연
3240000-101-2000-11496,2000-05-06,52.9,어창수산
3240000-101-2000-11513,2000-05-12,33.0,향원식당
3240000-101-2000-11546,2000-05-20,36.3,이가양곱창
3240000-101-2000-11556,2000-05-26,66.51,이화갈비
3240000-101-2000-11567,2000-05-31,93.0,그린로프트
3240000-101-2000-11610,2000-06-21,52.0,동촌
