음식점ID,인허가일자,소재지면적,음식점명
3130000-101-1997-04040,1997-12-31,23.63,김가네김밥
3130000-101-1997-04192,1997-04-09,33.97,왕노가리치킨
3130000-101-1997-04507,1997-09-08,21.55,포차의 성지
3130000-101-1997-04704,1997-01-18,58.5,타임
3130000-101-1997-04716,1997-03-12,60.28,육층
3130000-101-1997-04745,1997-08-13,15.4,노루목
3130000-101-1997-04751,1997-09-08,84.25,봉주르
3130000-101-1997-04782,1997-12-04,80.3,콰이찬 홍대점
3130000-101-1997-05021,1997-06-24,27.9,투다리
3130000-101-1997-05109,1997-10-07,19.04,네네치킨
3130000-101-1997-06651,1997-03-25,31.68,마포구이사랑
3130000-101-1997-06656,1997-12-08,47.6,궁가등
3130000-101-1997-06664,1997-02-05,24.53,동해식당
3130000-101-1997-06698,1997-05-20,103.18,동보성
3130000-101-1997-06898,1997-10-14,18.56,진미식당
3130000-101-1997-07078,1997-04-02,146.49,신정원
3130000-101-1997-07376,1997-11-13,145.98,데빌(DEVIL)
3130000-101-1997-07723,1997-09-24,113.7,야키토리 잔잔(합정직영점)
3130000-101-1997-07757,1997-04-22,24.0,호남순대국
3130000-101-1997-08179,1997-07-03,261.17,홍대한신포차
3130000-101-1997-08224,1997-11-10,30.29,신성기사식당
3130000-101-1998-00320,1998-11-16,39.31,태리로제 마포공덕점
3130000-101-1998-00443,1998-05-11,46.46,호정
3130000-101-1998-00451,1998-09-26,98.56,참새방앗간
3130000-101-1998-00684,1998-07-21,49.85,모퉁이고기집
3130000-101-1998-00686,1998-12-12,83.72,마포 대파 솥뚜껑삼겹
3130000-101-1998-00823,1998-11-25,48.5,달려라 포차
3130000-101-1998-00901,1998-06-11,30.0,재모식당
3130000-101-1998-00904,1998-09-17,34.73,콜링
3130000-101-1998-01114,1998-05-01,34.77,고기는 내가쏜다
3130000-101-1998-01115,1998-05-13,63.0,쭈꾸미 블루스
3130000-101-1998-01629,1998-03-19,68.4,커피브라운
3130000-101-1998-01633,1998-06-15,38.25,오모테나시
