음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1990-04432,1990-12-05,20.12,청실홍실
3180000-101-1990-04505,1990-02-15,37.43,오늘은좋은날
3180000-101-1990-04690,1990-07-02,130.0,브라더매운갈비찜본점
3180000-101-1990-05314,1990-10-31,21.64,멕시칸치킨
3180000-101-1990-05526,1990-09-28,27.06,와커락치킨
3180000-101-1990-05780,1990-06-27,46.94,고려호프
3180000-101-1990-06071,1990-09-03,37.11,이서방칼국수
3180000-101-1990-06112,1990-11-15,19.38,처갓집양념치킨 여의도점
3180000-101-1990-06327,1990-08-21,43.86,휘슬
3180000-101-1990-09696,1990-05-08,122.75,원주추어탕
3180000-101-1990-09806,1990-12-26,83.64,우리삼겹
3180000-101-1990-10042,1990-04-26,19.65,본가성심집
3180000-101-1990-10063,1990-02-23,35.82,원해바라기
3180000-101-1990-10068,1990-02-23,124.57,구마산
3180000-101-1990-10190,1990-01-13,67.56,내고향식당
3180000-101-1990-10281,1990-12-12,91.02,하정밀방
3180000-101-1990-10394,1990-01-20,124.98,준이네당산양꼬치(영등포구청점)
3180000-101-1990-10431,1990-05-23,47.35,금봉식당
3180000-101-1990-10673,1990-01-24,22.5,역전포차
3180000-101-1990-10675,1990-12-22,109.16,한주면옥
3180000-101-1990-10880,1990-02-15,31.82,김밥천국
3180000-101-1990-11030,1990-11-08,29.04,원조호수삼계탕
3180000-101-1990-11080,1990-09-28,72.61,예당
3180000-101-1990-11173,1990-06-16,61.57,금산생대구
3180000-101-1990-11174,1990-06-27,33.33,은성순대국
3180000-101-1990-11214,1990-11-13,47.44,화담식당
3180000-101-1991-04425,1991-12-28,20.47,징기스칸양념치킨
3180000-101-1991-04750,1991-06-19,22.21,신토불이
3180000-101-1991-04754,1991-12-21,24.7,뚱보네홍어
3180000-101-1991-05084,1991-03-08,20.01,원해장국
3180000-101-1991-05184,1991-06-07,18.34,덕수관
3180000-101-1991-05238,1991-12-26,20.51,부추순대국
3180000-101-1991-05630,1991-04-29,40.8,강촌칼국수
3180000-101-1991-06328,1991-04-18,61.42,조원
3180000-101-1991-06436,1991-07-12,224.48,이태원천상동여의도점
3180000-101-1991-07008,1991-06-07,52.12,링크바
3180000-101-1991-07048,1991-07-20,24.0,비비큐(BBQ)여의도점
3180000-101-1991-07160,1991-07-11,91.83,원양참치
3180000-101-1991-07456,1991-05-22,80.43,서해쭈꾸미
3180000-101-1991-08111,1991-10-05,38.24,백미향
3180000-101-1991-09799,1991-02-05,26.25,유미식당
3180000-101-1991-09825,1991-12-02,24.32,페리카나치킨
3180000-101-1991-09977,1991-02-13,40.63,옛날가마솥추어탕
3180000-101-1991-10182,1991-09-18,27.28,최고식당가
3180000-101-1991-10249,1991-10-11,335.36,용봉각
3180000-101-1991-10289,1991-07-04,36.36,역전할머니맥주 영등포구청점
3180000-101-1991-10612,1991-08-16,181.5,신화식당흑염소영양탕삼계탕
3180000-101-1991-10638,1991-03-13,92.23,일마지오여의도점
3180000-101-1991-10668,1991-12-21,87.79,알천세뚜리
3180000-101-1991-10671,1991-07-09,86.46,하와이조개 당산역점
3180000-101-1991-11045,1991-06-24,25.8,전주식당
3180000-101-1991-11046,1991-10-14,43.35,오동통오겹살
3180000-101-1991-11125,1991-08-09,83.02,혼복집
3180000-101-1991-11191,1991-09-27,65.75,구도로통닭 영등포점
3180000-101-1991-11244,1991-11-25,112.63,다복집
3180000-101-1991-11294,1991-05-29,177.0,오성해물탕
3180000-101-1991-11330,1991-05-25,91.58,신당양곱창
3180000-101-1991-11364,1991-04-29,186.65,함경면옥
3180000-101-1991-13139,1991-06-01,57.66,태인양고기본점
3180000-101-1992-02783,1992-03-26,342.4,터치더스카이(TOUCHTHESKY)
3180000-101-1992-04369,1992-01-09,16.73,에이스
3180000-101-1992-04788,1992-05-30,24.99,전주분식
3180000-101-1992-04918,1992-04-10,35.34,포차천국 영등포구청역점
3180000-101-1992-04948,1992-05-25,42.13,대복
