음식점ID,인허가일자,소재지면적,음식점명
3170000-101-1999-05856,1999-06-05,62.01,진도식당
3170000-101-1999-05871,1999-06-15,21.42,올래
3170000-101-1999-05887,1999-06-23,65.18,양자강
3170000-101-1999-05892,1999-06-26,28.9,불타는목살구이
3170000-101-1999-05903,1999-07-01,25.9,장충동한방왕족발보쌈
3170000-101-1999-05917,1999-07-09,50.22,철길부산집 독산점
3170000-101-1999-05945,1999-07-28,22.44,서가네 칼국수
3170000-101-1999-05948,1999-07-29,48.18,동촌
3170000-101-1999-05961,1999-08-05,23.45,설희
3170000-101-1999-06005,1999-08-28,21.35,국룰 닭발
3170000-101-1999-06012,1999-09-03,22.94,방울이포장마차
3170000-101-1999-06039,1999-09-22,114.49,도원각
3170000-101-1999-06046,1999-10-07,28.0,신장터순대국
3170000-101-1999-06058,1999-10-12,27.5,파삼쭈삼
3170000-101-1999-06063,1999-10-12,34.5,꼬지사께
3170000-101-1999-06083,1999-10-22,105.81,교촌치킨 가산디지털점
3170000-101-1999-06089,1999-10-28,20.8,시골집식당
3170000-101-1999-06115,1999-11-12,50.48,고향집
3170000-101-1999-06165,1999-12-14,152.22,무교동낙지샤브칼국수
3170000-101-1999-06188,1999-12-28,79.12,동산미
3170000-101-1999-06604,1999-05-20,48.48,통마리
3170000-101-1999-06606,1999-10-27,65.95,전주식당
3170000-101-1999-06607,1999-07-23,25.84,짱문인 식당
3170000-101-1999-06608,1999-11-12,87.1,진심담은 된장찌개 진된장 가산본점
3170000-101-2000-06205,2000-01-05,30.8,네박자에서
3170000-101-2000-06213,2000-01-18,73.67,황가네 소머리국밥 능이백숙
3170000-101-2000-06228,2000-02-08,23.22,명동김밥
3170000-101-2000-06244,2000-02-24,20.12,제일식당
3170000-101-2000-06289,2000-04-04,49.32,단비포차
3170000-101-2000-06310,2000-04-20,50.13,일송정
3170000-101-2000-06315,2000-04-22,61.56,정가네식당
3170000-101-2000-06328,2000-05-02,102.04,풍천장어
3170000-101-2000-06346,2000-05-15,46.72,초가삼계탕
3170000-101-2000-06380,2000-06-13,28.38,골목포차
3170000-101-2000-06387,2000-06-15,26.13,은행나무
3170000-101-2000-06443,2000-07-21,30.9,한마당
3170000-101-2000-06457,2000-07-31,124.32,대장금
3170000-101-2000-06460,2000-08-02,39.66,육미정담
3170000-101-2000-06463,2000-08-07,18.55,지짐이포차
3170000-101-2000-06498,2000-09-08,55.38,신안홍어낙지
3170000-101-2000-06517,2000-10-02,141.32,개성손만두요리전문점
3170000-101-2000-06518,2000-10-02,97.36,서울돼지불백갈비막국수
3170000-101-2000-06531,2000-10-10,61.99,에이플
3170000-101-2000-06536,2000-10-14,47.6,청춘열차
3170000-101-2000-06543,2000-10-19,61.04,금강산우돈숯불갈비
3170000-101-2000-06546,2000-10-26,24.75,김밥천국
3170000-101-2000-06548,2000-10-27,62.98,스타에델치킨 본점
3170000-101-2000-06551,2000-10-30,67.05,샵(#)신독산
3170000-101-2000-06558,2000-11-02,49.0,신장면옥
3170000-101-2000-06630,2000-12-23,54.83,퓨전포차(메카은행나무점)
3170000-101-2001-06627,2001-01-22,25.08,대산분식
3170000-101-2001-06641,2001-02-08,27.98,소망분식
3170000-101-2001-06644,2001-04-02,41.15,명태본가
3170000-101-2001-06679,2001-03-28,30.63,고향 막걸리
3170000-101-2001-06680,2001-03-21,26.46,추억의 책가방
3170000-101-2001-06689,2001-05-14,41.54,풍천장어
3170000-101-2001-06732,2001-04-19,166.51,김명태?굴국밥솥밥 가산점
3170000-101-2001-06749,2001-05-03,22.12,여신족발
3170000-101-2001-06753,2001-05-04,150.0,은행나무 감자탕
3170000-101-2001-06761,2001-05-15,136.35,아시나요
3170000-101-2001-06762,2001-05-19,31.16,행복한 한끼
